Date,Value
2012-09-01,44.31
2012-09-02,34.73
2012-09-03,41.05
2012-09-04,54.19
2012-09-05,36.17
2012-09-06,46.18
2012-09-07,29.4
2012-09-08,36.6
2012-09-09,56.71
2012-09-10,51.07
2012-09-11,49.14
2012-09-12,47.58
2012-09-13,40.34
2012-09-14,37.88
2012-09-15,45.75
2012-09-16,28.34
2012-09-17,32.79
2012-09-18,40.34
2012-09-19,40.08
2012-09-20,20.79
2012-09-21,38.28
2012-09-22,43.76
2012-09-24,37.98
2012-09-27,52.23
2012-09-28,21.26
2012-09-29,20.52
2012-09-30,29.88
2012-10-01,18.66
2012-10-02,26.8
2012-10-03,30.12
2012-10-04,40.59
2012-10-05,31.83
2012-10-06,39.2
2012-10-07,45.39
2012-10-08,17.24
2012-10-09,27.02
2012-10-10,14.35
2012-10-11,15.04
2012-10-13,25.63
2012-10-14,37.13
2012-10-15,37.09
2012-10-16,15.39
2012-10-17,8.25
2012-10-18,9.42
2012-10-19,11.77
2012-10-20,16.04
2012-10-21,19.81
2012-10-22,9.28
2012-10-23,4.52
2012-10-24,3.86
2012-10-25,6.64
2012-10-26,6.74
2012-10-27,17.29
2012-10-28,49.84
2012-10-29,28.15
2012-10-30,23.03
2012-10-31,6.27
2012-11-01,31.38
2012-11-02,57.05
2012-11-03,53.26
2012-11-04,40.81
2012-11-05,44.6
2012-11-06,25.6
2012-11-07,16.22
2012-11-09,7.83
2012-11-10,5.43
2012-11-11,19.25
2012-11-12,29.83
2012-11-13,18.44
2012-11-14,12.09
2012-11-15,3.58
2012-11-16,3.62
2012-11-17,13.92
2012-11-18,10.82
2012-11-19,5.26
2012-11-20,7.52
2012-11-21,4.45
2012-11-22,6.2
2012-11-23,6.63
2012-11-24,4.82
2012-11-25,30.97
2012-11-26,12.42
2012-11-27,30.24
2012-11-28,25.01
2012-11-29,7.89
2012-11-30,19.68
2012-12-01,16.48
2012-12-02,30.35
2012-12-03,30.08
2012-12-04,49.12
2012-12-05,40.27
2012-12-06,24.92
2012-12-07,35.35
2012-12-08,41.51
2012-12-09,49.08
2012-12-10,42.35
2012-12-11,27.03
2012-12-12,8.86
2012-12-13,7.22
2012-12-14,3.51
2012-12-15,49.06
2012-12-16,62.98
2012-12-17,53.17
2012-12-18,40.17
2012-12-19,17.61
2012-12-20,6.05
2012-12-21,22.2
2012-12-22,23.02
2012-12-23,39.63
2012-12-24,12.3
2012-12-25,46.05
2012-12-26,52.59
2012-12-27,58.22
2012-12-28,35.58
2012-12-29,11.7
2012-12-30,60.4
2012-12-31,21.7
2013-01-01,43.61
2013-01-02,26.74
2014-01-02,22.42
2014-01-03,18.77
2014-01-04,9.34
2014-01-05,50.98
2014-01-06,14.33
2014-01-07,15.01
2014-01-08,10.19
2014-01-09,23.25
2014-01-10,28.84
2014-01-11,11.05
2014-01-12,13.27
2014-01-13,7.46
2014-01-14,19.65
2014-01-15,16.46
2014-01-16,7.09
2014-01-17,25.08
2014-01-18,22.34
2014-01-19,6.98
2014-01-20,9.09
2014-01-21,18.56
2014-01-22,9.17
2014-01-23,18.91
2014-01-24,33.45
2014-01-25,26.11
2014-01-26,54.6
2014-01-27,47.82
2014-01-28,24.28
2014-01-29,5.67
2014-01-30,2.25
2014-01-31,5.82
2014-02-01,15.7
2014-02-02,18.15
2014-02-03,22.29
2014-02-04,7.84
2014-02-05,23.11
2014-02-06,26.96
2014-02-07,30.68
2014-02-08,27.7
2014-02-09,52.81
2014-02-10,30.93
2014-02-11,32.37
2014-02-12,30.15
2014-02-13,56.29
2014-02-14,28.62
2014-02-15,24.42
2014-02-16,42.05
2014-02-17,13.96
2014-02-18,9.92
2014-02-19,15.15
2014-02-20,23.27
2014-02-21,34.16
2014-02-22,49.79
2014-02-23,25.21
2014-02-24,25.67
2014-02-25,33.57
2014-02-26,37.18
2014-02-27,43.96
2014-02-28,50.43
2014-03-01,31.75
2014-03-02,38.77
2014-03-03,25.65
2014-03-04,25.09
2014-03-05,35.42
2014-03-06,38.99
2014-03-07,29.14
2014-03-08,35.42
2014-03-09,37.72
2014-03-10,46.94
2014-03-11,26.15
2014-03-12,21.92
2014-03-13,36.41
2014-03-14,38.14
2014-03-15,54.9
2014-03-16,38.59
2014-03-17,33.13
2014-03-18,55.77
2014-03-19,61.53
2014-03-20,29.15
2014-03-21,54.34
2014-03-22,61.29
2014-03-23,58.79
2014-03-24,38.42
2014-03-25,34.31
2014-03-26,30.41
2014-03-27,32.07
2014-03-28,36.26
2014-03-29,41.64
2014-03-30,46.38
2014-04-04,41.97
2014-04-05,45.08
2014-04-06,45.78
2014-04-07,42.68
2014-04-08,55.84
2014-04-09,60.76
2014-04-10,41.26
2014-04-11,37.59
2014-04-12,50.06
2014-04-13,67.35
2014-04-14,59.91
2014-04-15,61.98
2014-04-16,64.13
2014-04-17,41.31
2014-04-18,64.19
2014-04-19,50.93
2014-04-20,44.94
2014-04-21,61.45
2014-04-22,46.38
2014-04-23,60.88
2014-04-24,53.02
2014-04-25,43.98
2014-04-26,50.46
2014-04-27,69.65
2014-04-28,52.66
2014-04-29,32.28
2014-04-30,37.35
2014-05-01,37.29
2014-05-02,42.99
2014-05-03,48.28
2014-05-04,63.88
2014-05-05,44.53
2014-05-06,64.9
2014-05-07,65.06
2014-05-08,57.36
2014-05-09,52.3
2014-05-10,59.0
2014-05-11,66.81
2014-05-12,63.3
2014-05-13,47.08
2014-05-14,49.03
2014-05-15,48.02
2014-05-16,67.05
2014-05-17,78.01
2014-05-18,60.31
2014-05-19,64.52
2014-05-20,50.72
2014-05-21,55.39
2014-05-22,56.31
2014-05-23,72.59
2014-05-24,78.69
2014-05-25,63.49
2014-05-26,46.06
2014-05-27,43.64
2014-05-28,37.73
2014-05-29,56.54
2014-05-30,54.63
2014-05-31,54.85
2014-06-01,55.46
2014-06-02,74.43
2014-06-03,60.31
2014-06-04,48.42
2014-06-05,46.65
2014-06-06,46.35
2014-06-07,54.09
2014-06-08,58.59
2014-06-09,72.18
2014-06-10,62.14
2014-06-11,69.97
2014-06-12,75.28
2014-06-13,85.25
2014-06-14,88.8
2014-06-15,80.53
2014-06-16,84.47
2014-06-17,84.0
2014-06-18,61.1
2014-06-19,67.47
2014-06-20,67.08
2014-06-21,64.41
2014-06-22,65.36
2014-06-23,52.47
2014-06-24,58.94
2014-06-25,59.51
2014-06-26,52.41
2014-06-27,66.38
2014-06-28,62.86
2014-06-29,67.82
2014-06-30,50.11
2014-07-01,50.74
2014-07-02,40.48
2014-07-03,31.76
2014-07-04,41.73
2014-07-05,58.96
2014-07-06,44.76
2014-07-07,52.42
2014-07-08,43.23
2014-07-09,36.22
2014-07-10,36.6
2014-07-11,19.52
2014-07-12,44.38
2014-07-13,60.64
2014-07-14,39.19
2014-07-15,48.82
2014-07-16,46.34
2014-07-17,54.76
2014-07-18,51.57
2014-07-19,58.04
2014-07-20,63.26
2014-07-21,51.09
2014-07-22,37.4
2014-07-23,65.36
2014-07-24,62.07
2014-07-25,62.58
2014-07-26,65.63
2014-07-27,58.5
2014-07-28,44.62
2014-07-29,55.69
2014-07-30,38.14
2014-07-31,60.29
2014-08-01,47.04
2014-08-02,64.17
2014-08-03,48.88
2014-08-04,33.05
2014-08-05,45.21
2014-08-06,42.47
2014-08-07,39.93
2014-08-08,33.75
2014-08-09,56.91
2014-08-10,46.25
2014-08-11,35.81
2014-08-12,41.09
2014-08-13,40.81
2014-08-14,45.87
2014-08-15,53.33
2014-08-16,45.47
2014-08-17,39.87
2014-08-18,53.42
2014-08-19,40.29
2014-08-20,44.28
2014-08-21,40.96
2014-08-22,43.21
2014-08-23,42.61
2014-08-24,53.44
2014-08-25,20.28
2014-08-26,43.06
2014-08-27,34.67
2014-08-28,28.32
2014-08-29,27.01
2014-08-30,33.24
2014-08-31,33.92
2014-09-01,41.37
2014-09-02,49.66
2014-09-03,36.47
2014-09-04,26.71
2014-09-05,32.4
2014-09-06,47.09
2014-09-07,43.96
2014-09-08,36.64
2014-09-09,38.12
2014-09-10,38.56
2014-09-11,46.05
2014-09-12,47.47
2014-09-13,46.2
2014-09-14,36.55
2014-09-15,27.71
2014-09-16,38.42
2014-09-17,30.72
2014-09-18,19.55
2014-09-19,15.47
2014-09-20,28.89
2014-09-23,31.32
2014-09-24,25.76
2014-09-25,30.73
2014-09-26,19.21
2014-09-27,18.56
2014-09-28,26.45
2014-09-29,25.66
2014-09-30,15.46
2014-10-01,17.69
2014-10-02,22.89
2014-10-03,18.67
2014-10-04,22.79
2014-10-05,30.33
2014-10-06,23.71
2014-10-07,24.71
2014-10-08,18.58
2014-10-09,20.55
2014-10-10,11.67
2014-10-11,11.46
2014-10-12,11.52
2014-10-13,17.44
2014-10-14,19.81
2014-10-15,11.2
2014-10-16,18.19
2014-10-17,28.31
2014-10-18,11.22
2014-10-19,24.87
2014-10-20,12.33
2014-10-21,40.91
2014-10-22,40.88
2014-10-23,36.15
2014-10-24,11.59
2014-10-25,7.08
2014-10-26,8.67
2014-10-27,9.04
2014-10-28,9.11
2014-10-29,12.15
2014-10-30,12.33
2014-10-31,6.77
2014-11-01,5.46
2014-11-02,7.95
2014-11-03,10.68
2014-11-04,9.63
2014-11-05,30.67
2014-11-06,17.08
2014-11-07,14.16
2014-11-08,12.87
2014-11-09,8.05
2014-11-10,3.39
2014-11-11,5.08
2014-11-12,6.02
2014-11-13,17.85
2014-11-14,2.56
2014-11-15,25.88
2014-11-16,42.68
2014-11-17,22.79
2014-11-18,16.95
2014-11-19,15.22
2014-11-20,3.62
2014-11-21,2.31
2014-11-22,2.31
2014-11-23,2.36
2014-11-24,1.9
2014-11-25,1.22
2014-11-26,1.13
2014-11-27,1.31
2014-11-28,2.43
2014-11-29,1.3
2014-11-30,1.36
2014-12-01,1.09
2014-12-02,1.5
2014-12-03,1.01
2014-12-04,1.86
2014-12-05,8.92
2014-12-06,4.82
2014-12-07,2.43
2014-12-08,21.14
2014-12-09,25.34
2014-12-10,10.2
2014-12-11,39.52
2014-12-12,36.21
2014-12-13,20.59
2014-12-14,14.85
2014-12-15,8.5
2014-12-16,7.48
2014-12-17,20.69
2014-12-18,15.2
2014-12-19,32.25
2014-12-20,40.57
2014-12-21,24.88
2014-12-22,6.4
2014-12-23,5.15
2014-12-24,27.47
2014-12-25,47.66
2014-12-26,26.76
2014-12-27,45.69
2014-12-28,40.13
2014-12-29,29.43
2014-12-30,10.87
2014-12-31,32.53
2015-01-01,15.35
2015-01-02,5.46
2015-01-03,25.35
2015-01-04,35.0
2016-01-06,37.29
2016-01-07,33.41
2016-01-08,23.78
2016-01-09,7.27
2016-01-10,50.33
2016-01-11,56.1
2016-01-12,57.67
2016-01-13,51.99
2016-01-14,29.58
2016-01-15,50.65
2016-01-16,32.86
2016-01-17,40.87
2016-01-18,16.28
2016-01-19,11.14
2016-01-20,2.86
2016-01-21,10.83
2016-01-22,21.27
2016-01-23,30.74
2016-01-24,17.52
2016-01-25,9.41
2016-01-26,10.7
2016-01-27,5.08
2016-01-28,15.23
2016-01-29,25.73
2016-01-30,41.29
2016-01-31,59.64
2016-02-01,40.97
2016-02-02,34.33
2016-02-03,48.38
2016-02-04,48.34
2016-02-05,20.19
2016-02-06,6.72
2016-02-07,33.25
2016-02-08,53.02
2016-02-09,63.61
2016-02-10,66.15
2016-02-11,43.06
2016-02-12,37.02
2016-02-13,65.0
2016-02-14,52.22
2016-02-15,30.26
2016-02-16,24.22
2016-02-17,16.75
2016-02-18,25.09
2016-02-19,35.42
2016-02-20,55.05
2016-02-21,53.1
2016-02-22,45.06
2016-02-23,46.85
2016-02-24,16.67
2016-02-25,27.81
2016-02-26,22.76
2016-02-27,15.18
2016-02-28,16.04
2016-02-29,28.95
2016-03-01,36.9
2016-03-02,49.92
2016-03-03,49.14
2016-03-04,28.79
2016-03-05,44.82
2016-03-06,58.17
2016-03-07,51.86
2016-03-10,39.53
2016-03-11,46.74
2016-03-12,38.25
2016-03-13,44.57
2016-03-14,35.45
2016-03-15,32.85
2016-03-16,36.64
2016-03-17,20.23
2016-03-18,34.37
2016-03-19,35.88
2016-03-20,29.16
2016-03-21,29.6
2016-03-22,44.5
2016-03-23,49.98
2016-03-24,36.41
2016-03-25,48.84
2016-03-26,38.14
2016-03-27,50.61
2016-03-28,51.32
2016-03-29,55.78
2016-03-30,48.5
2016-03-31,34.37
2016-04-01,31.5
2016-04-02,8.86
2016-04-03,18.9
2016-04-04,40.76
2016-04-05,33.29
2016-04-06,53.39
2016-04-07,50.11
2016-04-08,55.48
2016-04-09,38.75
2016-04-10,32.67
2016-04-11,36.06
2016-04-12,51.33
2016-04-13,55.73
2016-04-14,50.5
2016-04-15,36.27
2016-04-16,49.59
2016-04-17,66.03
2016-04-18,50.65
2016-04-19,45.08
2016-04-20,37.77
2016-04-21,29.89
2016-04-22,57.14
2016-04-23,48.89
2016-04-24,62.84
2016-04-25,56.99
2016-04-26,61.36
2016-04-27,59.99
2016-04-28,47.39
2016-04-29,45.07
2016-04-30,49.56
2016-05-01,46.35
2016-05-02,42.03
2016-05-03,46.84
2016-05-04,57.9
2016-05-05,54.13
2016-05-06,59.45
2016-05-07,68.37
2016-05-08,67.03
2016-05-09,41.56
2016-05-10,49.34
2016-05-11,43.32
2016-05-12,48.4
2016-05-13,41.47
2016-05-14,56.01
2016-05-15,63.41
2016-05-16,50.8
2016-05-17,43.82
2016-05-18,59.19
2016-05-19,47.08
2016-05-20,35.58
2016-05-21,43.43
2016-05-22,64.78
2016-05-23,50.68
2016-05-24,45.1
2016-05-25,26.87
2016-05-26,36.58
2016-05-27,49.52
2016-05-28,53.78
2016-05-29,53.66
2016-05-30,64.82
2016-05-31,68.03
2016-06-01,48.66
2016-06-02,31.06
2016-06-03,30.07
2016-06-04,30.44
2016-06-05,39.77
2016-06-06,42.71
2016-06-07,45.65
2016-06-08,43.59
2016-06-09,51.54
2016-06-10,52.33
2016-06-11,51.2
2016-06-12,46.15
2016-06-13,41.01
2016-06-14,35.11
2016-06-15,40.7
2016-06-16,36.85
2016-06-17,46.45
2016-06-18,44.06
2016-06-19,43.82
2016-06-20,40.89
2016-06-21,26.41
2016-06-22,21.08
2016-06-23,45.37
2016-06-24,68.22
2016-06-25,50.47
2016-06-26,46.92
2016-06-27,48.17
2016-06-28,47.11
2016-06-29,42.98
2016-06-30,36.09
2016-07-01,39.89
2016-07-02,39.0
2016-07-03,46.76
2016-07-04,39.13
2016-07-05,46.55
2016-07-06,46.44
2016-07-07,47.53
2016-07-08,66.87
2016-07-09,65.54
2016-07-10,61.27
2016-07-11,59.93
2016-07-12,31.0
2016-07-13,35.86
2016-07-14,37.38
2016-07-15,45.12
2016-07-16,61.42
2016-07-17,47.08
2016-07-18,38.49
2016-07-19,40.12
2016-07-20,65.04
2016-07-21,63.72
2016-07-22,44.32
2016-07-23,41.38
2016-07-24,54.33
2016-07-25,51.57
2016-07-26,50.7
2016-07-27,44.65
2016-07-28,45.48
2016-07-29,41.04
2016-07-30,42.65
2016-07-31,66.35
2016-08-01,44.22
2016-08-02,44.77
2016-08-03,46.39
2016-08-04,46.03
2016-08-05,40.91
2016-08-06,40.59
2016-08-07,44.59
2016-08-08,42.59
2016-08-09,41.8
2016-08-10,44.95
2016-08-11,47.7
2016-08-12,39.76
2016-08-13,35.43
2016-08-14,51.87
2016-08-15,50.45
2016-08-16,52.77
2016-08-17,54.27
2016-08-18,49.35
2016-08-19,37.84
2016-08-20,33.46
2016-08-21,42.22
2016-08-22,45.47
2016-08-23,39.23
2016-08-24,42.04
2016-08-25,50.0
2016-08-26,54.79
2016-08-27,62.48
2016-08-28,60.97
2016-08-29,36.21
2016-08-30,47.13
2016-08-31,46.14
2016-09-01,44.37
2016-09-02,42.37
2016-09-03,48.1
2016-09-04,57.06
2016-09-05,20.19
2016-09-06,44.19
2016-09-07,36.76
2016-09-08,40.26
2016-09-09,45.92
2016-09-10,49.22
2016-09-11,54.18
2016-09-12,40.19
2016-09-13,44.9
2016-09-14,58.5
2016-09-15,35.02
2016-09-16,34.31
2016-09-17,24.11
2016-09-18,21.34
2016-09-19,35.28
2016-09-20,33.59
2016-09-21,28.39
2016-09-22,13.73
2016-09-23,32.86
2016-09-24,25.01
2016-09-25,39.2
2016-09-26,35.6
2016-09-27,26.94
2016-09-28,21.23
2016-09-29,44.12
2016-09-30,51.55
2016-10-01,39.26
2016-10-02,36.55
2016-10-03,29.09
2016-10-04,32.67
2016-10-05,33.65
2016-10-06,23.72
2016-10-07,11.21
2016-10-08,15.92
2016-10-09,18.49
2016-10-10,18.73
2016-10-11,24.56
2016-10-12,16.58
2016-10-13,4.61
2016-10-14,2.33
2016-10-15,12.47
2016-10-16,11.85
2016-10-17,4.19
2016-10-18,18.39
2016-10-19,28.35
2016-10-20,20.89
2016-10-21,22.46
2016-10-22,18.07
2016-10-23,7.04
2016-10-24,5.0
2016-10-25,7.8
2016-10-26,10.35
2016-10-27,21.16
2016-10-28,5.24
2016-10-29,12.93
2016-10-30,17.9
2016-10-31,6.95
2016-11-01,9.58
2016-11-02,31.26
2016-11-03,28.24
2016-11-04,18.6
2016-11-05,29.01
2016-11-06,46.96
2016-11-07,30.55
2016-11-08,19.6
2016-11-09,31.11
2016-11-10,46.02
2016-11-11,34.02
2016-11-12,13.41
2016-11-13,28.72
2016-11-14,14.87
2016-11-15,16.17
2016-11-16,10.6
2016-11-17,27.44
2016-11-18,38.25
2016-11-19,42.79
2016-11-20,12.55
2016-11-21,4.22
2016-11-22,5.41
2016-11-23,1.11
2016-11-24,0.97
2016-11-25,1.38
2016-11-26,2.42
2016-11-27,15.7
2016-11-28,38.78
2016-11-29,19.16
2016-11-30,3.19
2016-12-01,2.86
2016-12-02,11.11
2016-12-03,12.66
2016-12-04,13.66
2016-12-05,2.64
2016-12-06,2.88
2016-12-07,1.71
2016-12-08,2.09
2016-12-09,1.27
2016-12-10,1.98
2016-12-11,1.74
2016-12-12,5.95
2016-12-13,1.86
2016-12-14,1.61
2016-12-15,1.08
2016-12-16,0.67
2016-12-17,1.32
2016-12-18,2.49
2016-12-19,2.6
2016-12-20,3.36
2016-12-21,1.41
2016-12-22,1.45
2016-12-23,3.21
2016-12-24,24.84
2016-12-25,31.42
2016-12-26,8.74
2016-12-27,15.32
2016-12-28,13.48
2016-12-29,9.45
2016-12-30,2.08
2016-12-31,6.03
2017-01-01,6.75
2017-01-02,12.17
2017-01-03,19.93
2017-01-04,25.45
2017-01-05,31.71
2017-01-06,29.86
2017-01-07,7.67
2017-01-08,20.8
2017-01-09,21.35
2017-01-10,19.35
2017-01-11,38.35
2017-01-12,42.08
2017-01-13,53.86
2017-01-14,46.27
2017-01-15,37.85
2017-01-16,34.07
2017-01-17,42.72
2017-01-18,42.87
2017-01-19,31.68
2017-01-20,21.73
2017-01-21,9.83
2017-01-22,10.17
2017-01-23,4.6
2017-01-24,14.73
2017-01-25,26.98
2017-01-26,11.64
2017-01-27,3.68
2017-01-28,4.93
2017-01-29,15.22
2017-01-30,20.51
2017-01-31,35.27
2017-02-01,17.56
2017-02-02,8.86
2017-02-03,38.89
2017-02-04,38.42
2017-02-05,18.57
2017-02-06,19.13
2017-02-07,10.69
2017-02-08,9.75
2017-02-09,18.7
2017-02-10,9.97
2017-02-11,21.24
2017-02-12,10.48
2017-02-13,9.19
2017-02-14,7.81
2017-02-15,8.77
2017-02-16,20.85
2017-02-17,20.77
2017-02-18,14.72
2017-02-19,24.82
2017-02-20,38.77
2017-02-21,35.12
2017-02-22,38.02
2017-02-23,46.67
2017-02-24,51.1
2017-02-25,30.34
2017-02-26,31.52
2017-02-27,45.76
2017-02-28,60.6
2017-03-01,62.26
2017-03-02,48.64
2017-03-03,21.61
2017-03-04,36.28
2017-03-05,70.08
2017-03-06,60.54
2017-03-07,45.14
2017-03-08,33.94
2017-03-09,31.99
2017-03-10,34.47
2017-03-11,19.59
2017-03-12,19.69
2017-03-13,24.01
2017-03-14,28.26
2017-03-15,32.31
2017-03-16,22.25
2017-03-17,56.13
2017-03-18,59.16
2017-03-19,39.45
2017-03-20,25.31
2017-03-21,38.68
2017-03-22,41.83
2017-03-23,36.11
2017-03-24,21.21
2017-03-25,30.53
2017-03-26,63.65
2017-03-27,27.29
2017-03-28,42.19
2017-03-29,40.37
2017-03-30,34.24
2017-03-31,47.47
2017-04-01,51.72
2017-04-02,46.98
2017-04-03,41.54
2017-04-04,43.74
2017-04-05,49.97
2017-04-06,45.61
2017-04-07,42.6
2017-04-08,31.9
2017-04-09,51.17
2017-04-10,59.1
2017-04-11,54.51
2017-04-12,46.1
2017-04-13,55.74
2017-04-14,54.58
2017-04-15,49.32
2017-04-16,52.47
2017-04-17,51.02
2017-04-18,63.42
2017-04-19,52.89
2017-04-20,60.37
2017-04-21,52.94
2017-04-22,58.96
2017-04-23,60.26
2017-04-24,46.84
2017-04-25,55.6
2017-04-26,44.1
2017-04-27,37.89
2017-04-28,39.34
2017-04-29,47.1
2017-04-30,46.19
2017-05-01,56.65
2017-05-02,34.03
2017-05-03,39.2
2017-05-04,31.67
2017-05-05,41.25
2017-05-06,38.42
2017-05-07,53.84
2017-05-08,50.36
2017-05-09,48.49
2017-05-10,40.11
2017-05-11,46.82
2017-05-12,45.87
2017-05-13,41.94
2017-05-14,40.58
2017-05-15,42.75
2017-05-16,45.85
2017-05-17,54.9
2017-05-18,70.76
2017-05-19,38.47
2017-05-20,32.36
2017-05-21,42.37
2017-05-22,50.45
2017-05-23,53.6
2017-05-24,55.69
2017-05-25,67.19
2017-05-26,58.08
2017-05-27,58.79
2017-05-28,61.17
2017-05-29,67.74
2017-05-30,60.25
2017-05-31,73.26
2017-06-01,54.25
2017-06-02,53.0
2017-06-03,56.59
2017-06-04,53.74
2017-06-05,44.71
2017-06-06,40.88
2017-06-07,44.81
2017-06-08,36.91
2017-06-09,49.12
2017-06-10,47.43
2017-06-11,47.4
2017-06-12,52.51
2017-06-13,52.69
2017-06-14,56.05
2017-06-15,56.02
2017-06-16,60.29
2017-06-17,63.94
2017-06-18,61.97
2017-06-19,60.52
2017-06-20,70.98
2017-06-21,66.32
2017-06-22,71.19
2017-06-23,73.04
2017-06-24,55.22
2017-06-25,51.85
2017-06-26,48.0
2017-06-27,48.57
2017-06-28,60.3
2017-06-29,50.65
2017-06-30,47.07
2017-07-01,45.91
2017-07-02,35.67
2017-07-03,31.83
2017-07-04,42.25
2017-07-05,48.99
2017-07-06,65.57
2017-07-07,58.52
2017-07-08,55.13
2017-07-09,45.44
2017-07-10,41.84
2017-07-11,43.98
2017-07-12,41.89
2017-07-13,35.28
2017-07-14,52.0
2017-07-15,58.86
2017-07-16,48.66
2017-07-17,44.91
2017-07-18,61.85
2017-07-19,68.27
2017-07-20,67.95
2017-07-21,48.05
2017-07-22,51.48
2017-07-23,44.83
2017-07-24,39.56
2017-07-25,44.19
2017-07-26,46.22
2017-07-27,37.13
2017-07-28,34.86
2017-07-29,41.06
2017-07-30,49.37
2017-07-31,38.53
2017-08-01,42.36
2017-08-02,50.53
2017-08-03,45.83
2017-08-04,36.28
2017-08-05,37.39
2017-08-06,58.46
2017-08-07,42.98
2017-08-08,47.1
2017-08-09,38.13
2017-08-10,47.71
2017-08-11,35.38
2017-08-12,47.38
2017-08-13,36.25
2017-08-14,34.52
2017-08-15,41.93
2017-08-16,41.27
2017-08-17,42.99
2017-08-18,40.88
2017-08-19,49.12
2017-08-20,49.39
2017-08-21,42.56
2017-08-22,34.92
2017-08-23,42.54
2017-08-24,36.37
2017-08-25,30.02
2017-08-26,45.96
2017-08-27,36.91
2017-08-28,32.91
2017-08-29,37.53
2017-08-30,51.32
2017-08-31,35.67
2017-09-01,39.44
2017-09-02,39.42
2017-09-03,48.1
2017-09-04,32.54
2017-09-05,44.06
2017-09-06,42.14
2017-09-07,41.58
2017-09-08,41.67
2017-09-09,42.02
2017-09-10,32.9
2017-09-11,37.71
2017-09-12,42.88
2017-09-13,37.18
2017-09-14,44.77
2017-09-15,28.62
2017-09-16,27.99
2017-09-17,40.51
2017-09-18,38.52
2017-09-19,35.6
2017-09-20,34.96
2017-09-21,23.19
2017-09-22,24.73
2017-09-23,30.32
2017-09-24,39.21
2017-09-25,30.03
2017-09-26,21.53
2017-09-27,16.45
2017-09-28,29.34
2017-09-29,33.97
2017-09-30,40.63
2017-10-01,34.52
2017-10-02,21.55
2017-10-03,32.42
2017-10-04,15.22
2017-10-05,38.66
2017-10-06,43.9
2017-10-07,28.51
2017-10-08,46.0
2017-10-09,28.19
2017-10-10,24.61
2017-10-11,28.34
2017-10-12,29.75
2017-10-13,18.99
2017-10-14,21.35
2017-10-15,23.48
2017-10-16,17.53
2017-10-17,21.21
2017-10-18,26.9
2017-10-19,26.44
2017-10-20,35.09
2017-10-21,55.56
2017-10-22,53.0
2017-10-23,37.74
2017-10-24,16.34
2017-10-25,9.62
2017-10-26,10.09
2017-10-27,25.82
2017-10-28,22.23
2017-10-29,37.9
2017-10-30,47.33
2017-10-31,15.9
2017-11-01,9.32
2017-11-02,31.23
2017-11-03,25.05
2017-11-04,11.43
2017-11-05,43.87
2017-11-06,42.96
2017-11-07,20.27
2017-11-08,8.43
2017-11-09,9.02
2017-11-10,15.12
2017-11-11,42.47
2017-11-12,53.52
2017-11-13,36.31
2017-11-14,21.87
2017-11-15,15.63
2017-11-16,15.8
2017-11-17,16.63
2017-11-18,26.92
2017-11-19,32.32
2017-11-20,13.95
2017-11-21,25.5
2017-11-22,9.35
2017-11-23,25.6
2017-11-24,35.61
2017-11-25,39.49
2017-11-26,39.81
2017-11-27,38.89
2017-11-28,43.12
2017-11-29,25.88
2017-11-30,32.74
2017-12-01,35.62
2017-12-02,34.89
2017-12-03,30.3
2017-12-04,19.39
2017-12-05,9.9
2017-12-06,9.88
2017-12-07,20.72
2017-12-08,54.25
2017-12-09,43.8
2017-12-10,42.26
2017-12-11,27.99
2017-12-12,28.9
2017-12-13,30.7
2017-12-14,51.29
2017-12-15,46.78
2017-12-16,31.06
2017-12-17,30.24
2017-12-18,27.79
2017-12-19,10.22
2017-12-20,9.46
2017-12-21,9.42
2017-12-22,2.5
2017-12-23,15.3
2017-12-24,23.14
2017-12-25,13.56
2017-12-26,21.35
2017-12-27,26.81
2017-12-28,41.06
2017-12-29,40.06
2017-12-30,45.46
2017-12-31,45.05
2018-01-01,63.48
2018-01-02,52.43
2018-01-03,57.49
2018-01-04,50.34
2018-01-05,36.59
2018-01-06,23.37
2018-01-07,16.41
2018-01-08,6.22
2018-01-09,6.46
2018-01-10,11.17
2018-01-11,9.16
2018-01-12,10.75
2018-01-13,9.59
2018-01-14,13.9
2018-01-15,30.25
2018-01-16,58.37
2018-01-17,58.1
2018-01-18,55.68
2018-01-19,51.61
2018-01-20,58.01
2018-01-21,43.78
2018-01-22,42.75
2018-01-23,28.91
2018-01-24,17.38
2018-01-25,26.06
2018-01-26,11.62
2018-01-27,25.54
2018-01-28,18.95
2018-01-29,8.08
2018-01-30,10.9
2018-01-31,30.82
2018-02-01,42.15
2018-02-02,33.89
2018-02-03,28.31
2018-02-04,28.56
2018-02-05,21.97
2018-02-06,9.17
2018-02-07,5.5
2018-02-08,11.24
2018-02-09,9.07
2018-02-10,29.58
2018-02-11,44.4
2018-02-12,36.08
2018-02-13,33.07
2018-02-14,23.45
2018-02-15,19.42
2018-02-16,28.78
2018-02-17,28.25
2018-02-18,33.98
2018-02-19,22.82
2018-02-20,37.08
2018-02-21,51.07
2018-02-22,46.7
2018-02-23,41.15
2018-02-24,43.43
2018-02-25,60.79
2018-02-26,61.41
2018-02-27,50.79
2018-02-28,34.69
2018-03-01,30.37
2018-03-02,21.14
2018-03-03,17.75
2018-03-04,27.78
2018-03-05,26.57
2018-03-06,29.19
2018-03-07,48.14
2018-03-08,50.6
